	E0_680	E1_359	E2_1451	E3_142	E4_509	E5_7	E6_387	E7_145	E8_1223	E9_1173	E10_1791	E11_537	E12_79	E13_1869	E14_1640	E15_1166	E16_505	E17_289	E18_666	E19_1213	E20_1471	E21_988	E22_4	E23_1028	E24_1791	E25_1602	E26_1211	E27_1533	E28_1993	E29_1884	E30_1232	E31_313	E32_537	E33_376	E34_93	E35_633	E36_1327	E37_1528	E38_1705	E39_939	E40_1040	E41_935	E42_1147	E43_1478	E44_1585	E45_517	E46_1720	E47_1407	E48_962	E49_1511	E50_1261	E51_1661	E52_1267	E53_450	E54_500	E55_590	E56_587	E57_1138	E58_1605	E59_1277	E60_938	E61_629	E62_1376	E63_1501	E64_457	E65_288	E66_704	E67_167	E68_1739	E69_856	E70_324	E71_1434	E72_606	E73_1015	E74_1323	E75_1159	E76_1480	E77_1290	E78_1941	E79_1968	E80_825	E81_409	E82_1926	E83_274	E84_850	E85_1667	E86_640	E87_1681	E88_189	E89_50	E90_1102	E91_1092	E92_1432	E93_1405	E94_1546	E95_1150	E96_575	E97_1677	E98_1461	E99_276
g1rp1	0.04181496039528956	0.14303604287097446	3.199086099602966	0.0357685459200085	0.00776349785872338	0.6247851623576941	0.04639588764564194	0.5194150687512854	2.012099778037079	0.010667017708327495	1.8887544735989008	2.3025852552736263	1.4018737557457452	0.01862622810700279	2.056595022782441	0.01496893644817655	1.7177142872466342	0.005781386816165074	1.9819675396910703	1.5712510194707408	2.06312020325446	0.08574580472806859	1.3526134242391104	1.8605417366816013	1.8633247538256543	2.1345494038239567	1.7827667733461632	0.038295495737780516	0.05277137848024522	0.0012809255420440267	1.9336198146546	1.5130041556012757	1.9788275130757007	0.08895545180745193	1.4463748031958814	1.3814480669115423	0.010126800538141134	0.0005570322600014742	1.7745810023565198	0.0015766165417533172	2.112278698500501	2.396150988425488	1.775245908237612	1.8517963009206573	2.3260933072067167	0.011120160059293806	0.005806262811434537	0.006131160189435607	0.008257948804658976	0.013317678741633334	0.025437711751565558	0.04827126025325748	1.7403973849133214	2.055683075263992	0.013621908280634604	0.0038032123437048014	0.005413134968111794	1.7944686202977844	0.05250160634420285	2.2755586645759918	2.066539670518081	0.047177983372631294	2.861430225924249	2.0983988992912264	0.00963354094896315	0.011101540672523173	0.011452428321321874	1.8807784286894724	0.01763115786008798	0.13598848131998412	0.0015972425850775214	2.059130230478655	1.6101736368448618	0.007468505353798172	0.01567336321097899	1.3924696632538538	1.9101322459619328	0.06222121676043795	1.7545854854855665	0.056603266396755586	1.9983973866859168	1.6556711729288471	1.610929021094396	0.11201278609159833	1.9182907113357868	0.05146742719511928	0.004531020656571075	0.007531797917387211	2.185777052801222	1.5159688541101357	2.011863859642581	2.0159157248001462	0.0015772842141514331	0.014237805002930438	0.16965653390189134	1.924084881583114	0.02951330362236573	0.0007482580285739845	1.487856004416942	2.273816011470064
g20rp1	1.320860939828513	1.6861535513725627	0.08166975005274812	1.705102914266594	1.978318163102908	0.7345509191475974	1.6048917752724061	1.652281344546606	0.011509410592875694	2.167119333127035	0.0019055244770333152	0.025266135733475442	1.3170126400006403	1.8616294342606208	0.06001579270346238	0.024368217521719176	1.7231456272103844	1.6435995300876844	0.008475026124012068	0.014750128019195875	0.03686140181576381	0.1223844673049454	1.138968992727311	0.010248811709768971	2.435178543786287	1.977808740393926	2.239119735604244	0.016408328087172123	0.008185719398747453	2.2089175010407014	1.8611375101344816	1.326925014871315	2.15211349037932	0.004388063135053355	0.34988785739871475	0.004671947760963944	1.9124500719288	1.8413050442358083	1.2349571168638065	1.7878533476829968	0.0007278271276176183	0.02998293642152663	1.467796990022586	0.08464948419421052	1.6656477400443013	1.7691077175409824	1.8392569979729483	0.05609081869898664	1.3986300614913163	0.0012927749228879234	0.0020183112591079	0.00421818172163386	0.01099279890125433	0.005606377212124864	2.287454999633582	1.6767373452713346	2.4106515071452104	0.011691976780366398	0.00196983351974955	0.00024773994583781234	0.005382601828803062	0.014094125585904088	2.9276153172058117	0.034384575921153716	1.6830645873395564	1.813381091108464	0.0026335945580587736	0.28090723112865706	1.8229048116884488	1.4871415437471196	0.9268843193476716	0.2244991371816124	1.8604048222694791	2.2761619443862893	0.0012789503426023224	1.897486525261565	1.7697876683454865	1.5191962376537633	0.0070540368700134845	0.06766319186000824	0.0002951279762093027	2.158905831013347	0.0030975738740916465	0.003988440573514582	1.520920878585136	2.2917605447227944	0.007665800783143786	0.04949569735627261	1.649156662869096	0.6422714622485676	0.031113438556640064	2.4248212446597246	0.011093060599950856	0.00040796451015036653	0.013707406883946607	0.009085593831340224	2.1534682951104545	0.00016162700343841548	0.005545746002080775	1.2534514806739887
g21rp1	1.7770371713911173	1.7458751897685854	2.147467181185765	2.21760084854183	2.168296706042688	1.3967830184387282	1.8589762330784672	2.0051222416507914	2.112927965430224	2.6044741669471745	2.265212380344331	1.9566540688515697	1.6219157564047535	1.8170297891236369	1.6809963496869569	1.3373399209631829	2.3107106479734845	1.801730772568089	1.6782941828852531	1.9970352790719963	1.5751385978560717	1.8723696062939736	1.5505676773636028	1.5127160889128022	2.1465613012226075	2.238013206321559	2.106582043039768	2.1818938440273703	2.143331336214025	1.9117244686165304	1.7698762286290342	2.1574668509778885	1.5731026948068263	2.048894660013684	2.115651881313501	2.0515798423237186	2.047921117693665	1.6277427296744107	1.696315432423754	1.7254792215444117	2.3413628236011883	1.9450299156896205	2.0572330911976544	2.1425817691678444	1.4078638698296282	2.584806639366998	2.2499239296107723	2.293835550142512	2.326805572412169	1.946410423468768	1.992656898723761	2.092483304219016	2.1998393709744617	1.9453929505639165	1.7204952349704463	1.8407420260770555	2.0728893230607146	1.9505396726341484	2.403382207667745	2.182072096688597	1.7141079530397436	2.015282510568132	2.8654135108668832	1.8643451049272164	1.9503664597474435	2.3566778164454942	1.4266149692068817	1.6733736428337656	1.6481141345689383	1.9099144552634184	2.52473905636328	2.6247499672713475	1.8412571202433088	2.219224544763169	1.5943099396639375	1.7915607993806513	2.404836533677131	2.0757129634510942	2.426539543565784	2.030332489905862	2.420230324215343	1.7527585230944398	1.9255779310675825	2.0930565133459487	1.806553220052399	2.1034091307128	1.5458315803658569	1.7366708473421208	2.530884588566857	1.8656334935893848	1.2544037934342118	2.1711471386191787	2.077689463916972	2.002007498894299	2.2250859874668283	1.5230062728870917	1.947347231488304	1.8622949361778995	1.6220659184329964	2.249776153734813
g22rp1	1.8709636260814293	1.8949010151779364	1.6115722377620694	2.079950555880333	1.4257973043573036	1.410865864075296	2.1438092057055766	2.0446278733347167	1.895200412039732	1.6459298326426102	2.2473334671456584	2.3608368306829632	2.204244250031296	2.106429760210696	2.285764398780421	1.5042798465949954	1.883765420085534	1.9350897222617152	2.128489116488883	1.8164187419107227	1.949525433024768	2.227131402622083	1.6046890882185376	1.7428162816173889	1.5236934248343157	1.7259147318117247	1.4760020138557692	2.6799252731088425	1.6691351020454834	1.99599392301964	2.1937565423220082	1.9205255658260376	2.2556550827552058	1.851591391239085	1.6920792374960183	2.0808624733854435	1.6186303144953829	2.718331883979423	1.965176249601244	2.277005894490294	1.9065092016910503	1.9453352422796504	1.5633128258645288	2.392549983317956	1.997849550652799	2.15522149826959	1.7148988577669853	2.3202361572162142	1.5551794174426268	2.303981684357841	1.5297333701689533	1.9813645129739281	2.9726686584726365	1.8423785346414825	1.7750662215126949	1.8327256996766967	1.1651681322300018	1.7677462690231822	2.0154595917575064	2.6138117163084122	1.5328174975862563	1.9449056171071992	2.1106435856829004	1.8571185766021152	1.5087821392921053	1.7624054094644601	1.3936859260730403	1.855157974362267	1.6644900953362864	1.9172664065104563	1.8577954856398555	1.5392518848732688	1.2899870361908572	2.2804275438916934	2.217941479983199	2.39006050785422	2.736535568067081	1.89334306819324	1.9616113410353555	1.760611376532372	1.834582485645301	1.6619954103573895	1.9924840983401104	1.6682707176284983	1.5828001638341982	2.276708031613442	1.9212533378605712	2.374202313391192	1.9582083156949601	1.7131278687967313	2.7531525785832263	1.8975974132425808	2.3405935119334207	2.1860932996111173	2.046144218712866	2.692726594215673	2.3622704668305685	2.023774706399392	1.9287589048160363	2.4479375729439936
g23rp1	1.5353665903224705	2.37449329445511	1.9701071894407864	1.7946702888151431	1.9597340677405977	1.5206152507765722	1.9354032422461889	2.3199307853472195	2.0411455307941377	2.05269260853072	2.556583535287501	2.034042431341403	1.9142808385516272	2.1526288158055378	2.57312645731676	2.0381000120905424	1.7774000102941847	1.7866773193693797	1.9327760155447955	2.0027250196630177	2.082917717292723	1.9186463087239407	1.5553637781692784	1.9550600948168333	1.9753384184510008	1.8676353637640224	1.5597875040898073	2.558018616912317	2.699529994036212	2.270051045480768	1.914289462690379	1.8783898293666328	1.6808918445875505	1.6084683540605986	2.0267521890617	1.8816259730125675	1.6541312768327994	2.3893422911209075	1.4690297437930768	2.2109127207836003	2.4792121255147515	2.548760358979676	2.3952427787483654	2.3209673900287706	2.5788021901126887	2.1907889536431364	1.9836192521179343	1.2976216477848035	1.992366296431792	1.8220947460651904	1.9988889306109503	2.004928233872412	2.067647528813312	2.004978298510231	1.997990747601832	2.2152775782414458	2.5124457893120518	1.9692481367983559	2.101136849428572	1.392688541157169	2.504489557690081	1.9780804791888391	2.33890493067742	2.158175155250452	1.9481652625649448	2.1173398629203932	2.6983662320442314	2.4171822341070497	2.5446567675238105	1.8031980230779	2.037933023749969	1.9100044526004647	2.39406499108294	2.063131388773456	2.0415312598224915	1.9249119204175555	2.176130218781643	2.621037713933207	2.128798802089033	1.4246691355533976	2.343246557197556	2.3625932554257147	1.7467063032310632	2.059582755070373	2.139365012118364	2.373109891366098	1.9364092711481933	2.7106389264872286	1.7313720349452149	2.031619238172928	2.4542080304780294	2.2897854071066166	2.352639972609282	2.047293421420791	1.8574113143455504	2.6619617240541955	1.1831494038347807	1.8313992267063897	1.834614309034845	1.622577200759861
g24rp1	1.6818493114715158	1.9291608679441083	1.9140380207747496	1.9579288525214087	1.8151571505877584	1.4249144183026965	1.9575103457185143	1.9300352760391688	1.9855649929989685	2.038355516726151	2.127949130061783	1.9979142684206035	1.9824962887378528	1.7581250364458725	1.9959306076468584	1.969462934242992	2.36629341723094	2.175926875380189	2.3703798524323174	2.276136557388768	1.9344412413849583	1.4503554289483949	1.2184737218299575	1.940635276658423	2.224040018274756	1.3778647952481604	2.3189309688391537	1.4936015918312566	2.0040386206671443	1.9256790003089528	2.042028100915773	2.2957412963498482	1.846635544758312	1.8263592215934068	1.878396376356941	2.3971414913618263	2.2197924255421047	2.4309372080932103	2.2295378947939324	1.6518355399542144	1.730025915122528	1.8543704704600616	1.4520546626384965	1.891416701571584	2.25127807337767	2.139743894964443	1.5614376312858194	2.1541503320179207	1.4329555668976934	1.5458833368618108	1.5568601327142089	2.51924278767274	2.091508439858255	1.9885011959548744	2.0082569482006694	1.838037384781685	2.1257008619564117	1.6958881420153806	1.726258572843146	1.5702195769210716	1.965245725256056	2.3059197594688183	2.0063825197543377	1.9924392315497992	1.8687760543070613	2.2872154818336146	2.3154699719697858	1.5395270754368002	2.023517241882624	2.4701522832483724	2.0034508719017112	1.7581709805685226	1.8441352078264328	1.8573998606316608	2.2234198136909016	1.3880335349498347	2.222425117118671	2.096646315427412	2.0651051176242023	2.3578298575699908	2.02289151380987	2.6125489656008622	1.8339445132645864	2.2778340288298766	1.6009775973886708	1.6265124567970148	2.0285549257582556	2.3322933389269416	1.928240287897584	2.0814166814676365	2.0073638075161444	1.8484759353889384	2.329458246210201	2.2764867005327902	1.6324480755589017	2.2060753385776506	2.054822718375348	2.1226899615310253	1.4804337005610242	2.480088046079632
g25rp1	2.242721826494228	1.8177014793306443	1.827497901521096	1.4213006156792345	1.428171247308	1.6804134777351842	2.4677133869562424	2.00440049455384	1.571501279466549	2.6180166499293467	2.051237493365288	1.2646298351844596	2.146810266051078	2.2083580938298084	1.7402246025613701	2.178295266092753	1.866132744857484	2.0530884888093266	1.89797511084314	2.382752791493899	1.8186347023514111	1.8184685869276256	1.0709036665488072	2.4843124578125098	2.0973329460439727	2.446293602659789	1.7486647031567375	2.36362878644712	1.9524271450607549	2.6729650878098052	1.4652889347105251	1.7160037653643307	2.1038608805019767	1.8712268846814208	1.7510880779393505	2.0263032833031653	1.7673275104297723	1.189091212300347	2.5745862054891666	2.2730235168739688	2.0838289267841406	2.1744309909844683	1.644871544051765	2.0198601656705075	2.282107835913961	2.192273032062144	2.111526923237125	2.31257948344265	2.5223295929773726	1.9994861062424487	1.6974168165259862	1.15061684149434	2.100066950845757	1.8868617037376358	1.7737870518601933	1.6839943676011662	1.6226742120483335	2.0108033186056087	1.8476627913150645	1.8051305103738315	1.9700419633820816	2.607593509520979	2.5021131981951945	1.5054349057252796	2.044867890769195	2.0057500967206403	2.148351312812181	2.1388640033296333	2.2667563075589894	1.7586882095641254	2.409116842392171	2.030286403769473	2.6464799169597724	2.670379903735788	2.6518530952467643	2.161127323977638	1.9083107649771176	2.1835236399397187	1.8861922307527048	1.9230921632946683	2.413188532326937	1.8618714303425088	2.4643612410433544	1.7613507119690968	1.5404717066309763	2.3019658565682257	1.8721385296839093	1.6181142107167266	1.3117065383885491	2.3442523549569243	1.993017516872185	2.067142112002609	2.0066376031361832	2.0872879986521538	2.067596604661298	1.2240190712918066	2.0091478276120185	1.8213781707061	2.0224555267570854	1.5934076272418929
g26rp1	1.51373860941244	1.7210319974274684	0.004187718496250958	0.005734517758363932	1.3665553786607556	0.963845185147575	0.950562658558466	0.01883253057922817	2.339698729486205	1.5824244803059728	2.069489310962214	1.7408989147816616	0.6438406687338047	1.5586399556272603	1.7004006729946843	1.6036947319547223	1.938423982199887	1.7285247367334216	2.3118217271798507	1.6213460143638811	1.6545464639038017	0.0040512792619381895	0.8874873067589286	1.6106899412994502	2.80300253456388	2.295353386926609	1.4944611396472554	2.4359152448143453	2.0384326666358703	0.3548897375209672	2.4333903082365533	2.1873863067847914	2.2101217263634587	1.672714809789637	1.413403111525935	1.8080404898261413	0.006218314570110335	2.269972808533774	1.6800207525762558	1.7366467646086003	2.004773146773737	2.0051162285467083	0.043187607758512984	0.030589785388736863	0.008312710047109696	0.0006955313240916238	2.24551004676144	1.8144758786461312	1.8352039890510528	1.8611416872106188	1.422299891330624	0.033014050400978684	0.0009462781111972617	0.0032258288128709164	2.016200824006832	0.0035125288399330337	0.033490480302532946	2.3152835091073523	2.39566157900546	0.014417028880302616	2.3843359926067724	0.005492869906513763	1.875300409427412	2.1049221482666605	0.0007414470308127098	0.6170553526719349	1.7743443120090108	0.370986341152868	1.4582688056933124	1.955887212539957	0.061461404416956474	2.429281221821172	1.821173141018671	2.0735296281342714	2.155515235726005	2.02965797303974	1.7325356048559981	1.6203638391449142	1.8318211475296717	2.254973604569063	1.784874696358478	0.0005117287997601456	1.9183436884701013	0.039778762107906665	0.02652006819661171	1.8449561796534888	2.004099405812613	2.2484542013956275	2.245031739023179	1.5864919184202706	1.6155347107364075	2.2466312974228733	0.012467959505228736	1.95095447740174	2.4188953573194727	1.3815833113080271	2.3786232672570047	2.199409164456924	1.8796456464673363	1.749872040798664
g27rp1	0.05162606930377309	0.0289974846481797	0.0008100941477627643	0.03591064571739366	0.00024557905227039656	0.7796918396179904	0.005868573161179532	0.02291316921350095	0.046588877239490116	0.006047834081087865	0.04760514177722279	0.0010110290556032226	0.007322475750985587	1.12672134969167	0.04641779740449234	0.4219500802873483	0.01270174281342527	0.0019154514779208265	0.06114221150291588	0.0006822888978316635	0.003241601728321524	0.046111970678463766	0.7422090404265845	0.01732501901020871	0.0004578918127486134	0.0011257986618664624	0.02432004102217853	0.9503736236628776	0.01933750941232028	0.004458138428704742	0.002301816812097148	1.5684186725593632	0.7013390297211367	0.1061833866967334	0.005757639361776255	0.000380496257126009	0.0005919744139809563	0.008090201632149505	0.8666479611078679	6.557732766415171e-05	0.005539430157633652	0.003118964054617541	0.03209914555570621	0.012349420980604887	0.017798537846511902	0.016886355950555643	7.023512505395253e-05	0.004295130875745585	0.017448062907928042	0.012985789266608294	0.027963748211452567	0.006358021034296887	0.0321613048836895	0.06930489166482552	0.024238452080717083	0.009529463470582342	0.0010139044215781716	0.4509347332274568	0.02728888696266666	0.015316347361359997	0.00033305440118117053	0.053188942724155086	0.010290540888611314	0.01971903394644424	0.09160025147803964	0.011975329712652224	0.004148291429425608	0.030397057876519338	0.06061613922011515	0.011029406682974271	0.00491244699762275	0.04441972742221528	0.07761313824499104	1.1482644787858274	0.3957283363972221	0.028701000868597257	0.0007860779210263694	0.021179155648112232	0.03931967606364989	0.09127582588091716	0.0044015611623429715	0.004836541965457297	0.02850441298633708	0.0019696272576796878	0.005760992868653927	0.07985596781112017	0.005171008499351953	0.008377762869950877	0.5915934024603337	0.1150413863258426	0.016368120367092967	0.043566985160514465	0.019317098951937558	0.04952045321848823	0.05084069280040317	0.20178433986971814	0.04952797239151476	0.0027682240223792357	0.004063785116771902	0.03984581495247823
g28rp1	0.9989220742773016	0.0490207518426112	0.0004942920453635284	0.06113310952923575	0.004817213771829788	0.8476689260120571	0.003949260449090225	0.04046599796247465	0.013461337476552676	0.002803375760941757	0.1852754749835091	0.14087421288956894	0.26148480918773265	2.044433953697066	0.004644812180503286	0.05662654044394354	0.005277617041957948	0.0949796900007944	0.0009183148929669985	0.0039793769442954905	0.010701594626212115	0.003307404884263409	0.9507268606907472	0.004657182336795421	0.002997655204137144	0.015824619610650317	0.2961837377555705	1.5955158272149954	0.0018950012783498086	0.015136571395319681	0.007913851746018986	0.8267083187046922	0.05133183724342767	1.9245199442737533	0.4958584771081331	0.023092485603208184	0.0075919206151396435	0.2743567832566447	1.857910415814508	0.010032684215134386	1.5510956809315375	0.02287165986797824	0.023105552657200885	0.03222525829107575	0.01082370383251237	0.0017756541462874125	0.031112684146819024	0.05143679014972838	0.2036422170454156	0.0069398023949764605	0.006315942433595814	0.025022655087963058	0.00031318140011255864	0.05005729713496269	0.030853391009215893	0.016078142774595523	0.006020537281621207	2.3526252577855438	0.013077677993195038	0.0007022418768082543	0.0469837809063192	0.00583387881018145	0.014567765809222243	0.002374659426009409	0.02359133217767293	0.003172866871101825	0.003630551094311774	0.11198709930931	0.01489216356626034	0.01291319145937275	0.01144373628927978	0.7006324781577681	0.6187958301257671	1.4516268278642714	1.0793619425040677	2.405487155994981	0.004315418857138828	0.003345708659068588	0.003835235618459037	0.002071092312107627	0.02526205207650849	0.01787529954766182	0.003914756047121121	0.007762312444020977	0.02359625791871996	0.17386640178468998	0.013257498910706085	0.03114542911291907	0.3751888984389807	0.08472280356816353	0.022055772709229232	1.61268714897085	0.0004151433969359509	1.219104489216166	0.028305461080792682	0.6430278509144395	0.09862957674636996	0.0011401167045102696	0.044252796788851814	0.018166394908229425
g29rp1	0.9511727581720028	0.0010552670364325006	0.11780432911612793	0.003249813899521054	0.037677132308462036	0.6157630182624837	0.0014519068377649089	0.013713147787523666	0.04662948909478011	0.007613512652423892	0.021775995226846256	0.2903369868036424	0.14905628999250367	1.953275970670126	0.0007416581381962054	0.06918133938610327	0.04407796122407832	0.00330895706909855	0.007496471152130592	0.0262568483667419	0.01821026785718717	0.00554202040023309	0.7015929634131663	0.015571201244364556	0.002817703698426856	0.02485914625063132	0.13321298500018786	1.1545152536642125	0.0020658597771230905	0.037966923808004	0.019555832191207302	0.8301429986443911	0.0698684512132111	1.5599868628646578	0.016784969127806228	0.009363209123588146	0.001043230735625872	0.9104575967097904	1.166892520518374	0.023704195493503628	1.9793044171148069	0.02929659581490697	0.016939904922021597	0.026699571505345826	0.0070877131761289845	0.018563789224755003	0.008470694093617292	0.3055790254614517	0.4468985197938968	0.01077522362953349	0.015778716898616603	0.010014454946524207	0.010152019506307449	0.00023194584347290518	0.05767511388689488	0.012513802767402757	0.1126138862606077	1.7410955875773102	0.01849068929361708	0.007232314163633549	0.006251524326134196	0.003791634227134383	0.008661122945867138	0.024107824191260882	0.030606409141489536	4.5549987350875986e-05	0.0217099140427728	0.006286482970049198	0.02280688492901677	0.2094371935356777	0.00013087812963098	0.5081019809624927	0.5658429624900413	0.07206690952918816	2.0592243264397325	2.1989853087620306	0.03287476891514757	0.00760092874391175	0.004301630367613675	0.03898778250630823	0.02990129140377549	0.06359798534147917	0.013097123501727252	0.0005421946493039683	0.0022591745875119584	0.0665176001849144	0.04870722927842494	0.024109829700991563	0.005689935337301096	0.12215235694289847	0.011503424998436172	1.3995856069464387	0.004005023254035275	2.0888405366136857	0.0158215462838169	0.355531772885615	0.014202431397784588	0.004889214513535113	0.011504014495745948	0.001087017091775676
g2rp1	0.029742825945439207	0.06124259288281576	1.7566518013355297	1.2100543440005913	0.002152552503717561	1.244828943868061	0.010467650508334208	1.7497099989827718	2.2979968328098908	0.00721964569555649	1.9976412562885155	1.7466443884562644	1.309643219671556	0.03240776139661139	1.9707182996886303	0.0017500602314201336	2.0584074357587356	0.013312426213760852	1.2402230837358357	2.1521728609839283	2.150387589648385	0.0168530035869104	0.9645429869367079	1.9549140023307148	1.8645377754038968	1.9964058392927	2.511835714455165	0.014399008405189262	0.010714197716297431	0.00045062816387396015	1.9768392222809308	2.0121398957369707	1.7463124577185876	0.0025513801856916892	1.2283078693910463	1.5543373974587424	0.0003279404419219518	0.009197332919136164	1.932808449599096	0.06902747625252875	2.2192801883094013	2.049456526208166	2.209245834326595	2.404380601639633	1.658067609506361	0.002351508245637296	6.080860467172662e-06	0.03982459564100741	0.03775122906906567	0.04790148400057258	1.3627033484397975e-05	0.0014235818713870846	2.457600382610118	2.3844541638294263	0.00923209130953469	0.0032618003983215784	0.017511865137105603	1.8206971107219467	0.004720374245129885	1.9340103434788016	1.35996785144735	0.009539404465312906	1.8252176505066016	1.9245887624504718	0.011630496674411314	0.02193640925457424	0.010834210421293221	1.69105569936669	0.008125064366925694	0.010429865238872049	0.005954910547470454	2.1034429550819778	2.0560212490442	0.012898694190081442	0.030654327431935188	1.7350957155764204	2.1186235179691195	0.00046937563340296486	1.5073383198744372	0.017921052626145587	1.982825165259056	2.4692898686730254	2.1787237269322013	1.3441918733941265	1.8831099301441416	0.0010803402679508056	0.013880224756715388	0.0021387654058910213	2.2445005105030766	2.080760305024508	1.7545927189928137	2.041005402255931	0.0435291598913644	0.0019333377779424121	0.03974787320437893	1.757698238970346	0.00345435686136675	0.037926579091481984	2.032438385901373	2.2322579120751933
g30rp1	0.0023524406179304146	1.5709690053972751	0.006255678125240818	2.0024630099735647	0.04400035240432558	1.2667760268807666	2.820597135785424	1.7480916287152015	2.5338606419906964	0.002919240036461244	1.78950475808312	2.315497285061815	0.5550128187306784	1.2697674329161033	0.012417563057815871	1.8876065336546457	0.014402523220531257	0.0376996103958601	0.0005285109364642493	0.0043707365589988586	0.0014873190035781078	0.0010062493284692948	1.2226122221129072	1.103978145754747	2.138602845604369	1.9854850971018805	0.003462454378774446	0.06228183500824069	2.7340532573568503	0.0007169105650968763	0.10157683728866032	1.9581319425867256	1.6349281983010069	0.010232050538100395	0.3637572927443847	1.7326276546696031	0.008735442638707486	1.955668425295789	1.8679165982739567	0.002071839191542491	0.0001331503247416309	0.009677492862170943	0.0008877780812464576	0.04793777802746898	0.016401043434472483	0.0036332488694427656	0.0242910741536074	2.5524440264043577	0.0056053812324802854	0.013260583990542613	0.008590967074366034	0.0017847115895363074	0.015769053767534104	0.02961176926944929	0.020132218266227117	0.0620643405786613	0.0017055524099360067	0.036191576952325465	0.0182188504789938	0.0151692723510547	0.03431534433136905	0.001922521768894052	0.0019526952123042566	0.02788500266279438	0.03773527813533323	0.01445269811324109	0.02462361042215553	0.07867234792871262	2.244307765821637	1.5536983367533517	0.0042757711856179995	1.5179610239155046	0.11847197566853394	1.879931295886181	2.1821306518916237	1.786513216779385	0.032557982823655726	2.8442865040630028	0.005449342330790658	0.027323546870859264	0.02192724474990825	0.0029376032756117322	0.031133133936242962	0.0038094072180715655	0.06968903780286223	0.036164140566621816	1.369207829609707	1.7699792100384262	2.224426869888124	0.720539051895563	0.07426931688679451	1.8749106861358225	0.04309650956383178	1.562838971823722	0.004202456398491627	0.005107829610452249	2.2561722063280727	0.009239212432736869	0.0024975984367901893	1.7372578960489993
g31rp1	0.018923166853111517	0.0005814763917885898	0.011024214231844664	0.049065448125737085	0.0081684657121578	0.3852597058718724	0.0018399420263888245	0.0009395884257497113	0.02384732502535873	0.010650228373725631	0.0032160970546081216	0.001718273684084065	0.042875011039081284	0.011351159270932276	0.006891714386667046	0.003883166651272255	0.015038908864027381	0.025478673797420283	0.022207205073326467	0.0034508360188912827	0.013138720071064036	0.00503778090550035	0.6247065685962778	0.007506121685151434	0.0024874454039402532	0.025506717588996912	0.003499218559257133	0.020876362786043958	0.031819378752532976	0.017396758376884234	0.0027064787761200988	0.03389922866235369	0.05299136770566823	0.011008683213251448	0.0007801201124228111	0.007212135161842543	0.010750901171135831	0.005510408818302533	0.04463626685321324	0.0011607883056083475	0.017825751243031283	0.010066954147081008	0.032931045649997666	0.01686246490016661	0.002099177302037921	0.006028003531722738	0.006447769402605639	0.008126774508989448	0.03761492925612965	0.0074535618165432645	0.043270500477703436	0.00759855724815798	0.02515345758835021	0.02728396554120573	0.040472344414927336	0.005303784942765414	0.008044666291600559	0.01717862830664764	0.005896409659737822	0.003509118189912269	0.007853881742612845	0.0005896395976663188	0.04260579923204358	0.04967452215601415	0.011265383574053652	0.001891285996179132	0.0006197806219377152	0.1426517253241119	0.006619604120392039	0.022043574751183254	0.006843951969026119	0.003878195811876517	0.0002804880360476329	0.01584919440532561	0.009597683975616054	0.0024774069962461226	0.003312688742903521	0.017536761085983774	0.07217704440144837	0.02937362875186653	0.025419081734309103	0.020960948869195604	0.002595226118884509	1.9843598827839708e-05	0.02731974352114051	0.0040204730766107855	0.0031662664283556327	0.00138628078550267	0.021276904640199108	0.035215107274388334	0.035235661844086615	0.032104149780398536	0.0020499827691027057	0.004381523457139361	0.0005789589813542091	0.003050021113064669	0.052283724368985984	0.016425304238852162	0.009136138941138879	0.000294057438204778
g32rp1	1.6379802203542548	0.03303574105369601	0.020092680004436286	0.16052699575970894	0.01494676852244956	0.5333818978664501	0.0015665894089030988	1.7393478017164103	0.027113193587596885	0.026114628187738884	1.875416679052306	1.8856331010730347	0.0012348962181093204	0.9554655640371972	0.04228144766242	0.2915071484608635	0.00753508658777256	0.1414760284846612	0.05302991100317656	0.08279018116085643	0.02137222922509955	0.0003772209355539791	0.7659631603779806	2.19473862718744	0.01893853661061204	0.007449391379301965	0.7609834822122148	0.429429216212856	0.0008861789935118566	0.00048454425258790887	0.05542968035209835	0.3727820791110583	0.1321880471075195	0.03682722571271984	1.5131364227973956	0.03098633943056465	0.001121875760215189	1.7841265755064075	1.2870650482389507	0.00031495277236944603	1.3190284312838396	0.015174587270981876	0.023930437630754118	0.0952029860149622	0.0012460881176551766	0.010254681745440091	0.03264216549555897	2.1960831891142156	1.1157748381048498	0.013359041173225252	0.07158658739956121	0.08413269814102739	0.003875292039179218	0.023550149394146912	0.00676132733636049	0.0536348545619857	0.010975652698511208	1.0782005999226354	0.008827088644327664	0.013111587412466392	0.11453883490121987	1.3667713091629434	0.060656844566022224	0.02736655424800731	0.0007686184464950018	0.002507682281545461	0.006724719102360124	0.00022663526627459503	1.0820147845241972	1.586158973686691	0.0018711391307451376	0.009463399407107498	0.08446186357371459	0.14386025720604448	1.6846625139511515	1.736487756711117	0.045547008839633085	0.007376685983674809	0.4207597434044483	0.7588896747781788	0.031213292267266417	0.0372720317307507	0.13531971987165115	0.05002527261273637	0.02803489191429837	1.9328432443046035	0.04009911560521938	0.0054501195465296035	9.863130866890504e-05	0.4830037394240699	0.008654747607423059	0.5571712018268793	0.021958401673026887	1.5805797948710427	0.6136877068130447	2.1719372548472182	0.9382881351528743	0.01132438695080938	0.15728051751248073	0.04837182701867991
